#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
3090244	104	57547	106618	121605	-	-	ADARB1	ZNF624	ADAR2|DRABA2|DRADA2|RED1	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.995612169	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.995612169, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q9P2J8	-	NP_065838	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3090785	104	4931	106618	110985	-	-	ADARB1	NVL	ADAR2|DRABA2|DRADA2|RED1	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.848156559	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.848156559, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	O15381	B4DF43	NP_001230076|NP_002524|NP_996671|NP_001230075	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3092717	104	8899	106618	114416	-	RP5-1013A10.2	ADARB1	PRPF4B	ADAR2|DRABA2|DRADA2|RED1	PR4H|PRP4|PRP4H|PRP4K|dJ1013A10.1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.96607942	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.96607942, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q13523	A0A024QZY5	NP_003904	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3093183	104	7468	106618	113306	-	RP11-262P20.3	ADARB1	WHSC1	ADAR2|DRABA2|DRADA2|RED1	MMSET|NSD2|REIIBP|TRX5|WHS	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.969600137	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.969600137, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	O96028	-	NP_015627|NP_579889|NP_579877|NP_579878|NP_579890|NP_001035889	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3094053	104	9188	106618	114625	-	-	ADARB1	DDX21	ADAR2|DRABA2|DRADA2|RED1	GUA|GURDB|RH-II/GU|RH-II/GuA	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.987260354	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.987260354, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q9NR30	-	NP_004719|NP_001243839	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3094481	104	79080	106618	122529	-	-	ADARB1	CCDC86	ADAR2|DRABA2|DRADA2|RED1	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.950106906	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.950106906, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q9H6F5	-	NP_077003	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3094538	104	7818	106618	113587	-	-	ADARB1	DAP3	ADAR2|DRABA2|DRADA2|RED1	DAP-3|MRP-S29|MRPS29|bMRP-10	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.75734631	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.75734631, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	P51398	-	NP_001186780|NP_004623|NP_001186779|NP_001186778|NP_387506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3096056	104	10940	106618	116140	-	-	ADARB1	POP1	ADAR2|DRABA2|DRADA2|RED1	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.93453189	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.93453189, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q99575	Q96F88	NP_001139333|NP_001139332|NP_055844	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3096239	104	4343	106618	110484	-	RP11-426L16.2	ADARB1	MOV10	ADAR2|DRABA2|DRADA2|RED1	fSAP113|gb110	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.837170656	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.837170656, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q9HCE1	Q5JR04	NP_001273001|NP_001308253|NP_066014|NP_001123551|NP_001356436	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3096244	104	134430	106618	126399	-	-	ADARB1	WDR36	ADAR2|DRABA2|DRADA2|RED1	GLC1G|TA-WDRP|TAWDRP|UTP21	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.939315838	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.939315838, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q8NI36	-	NP_644810	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3096644	104	30836	106618	119052	-	-	ADARB1	DNTTIP2	ADAR2|DRABA2|DRADA2|RED1	ERBP|FCF2|HSU15552|LPTS-RP2|TdIF2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.877579648	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.877579648, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q5QJE6	-	NP_055412	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3096822	104	85865	106618	124573	-	UG0751c10	ADARB1	GTPBP10	ADAR2|DRABA2|DRADA2|RED1	ObgH2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999694305	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.999694305, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	A4D1E9	-	NP_001036182|NP_149098	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3096843	104	79954	106618	123023	-	-	ADARB1	NOL10	ADAR2|DRABA2|DRADA2|RED1	PQBP5	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.754390042	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.754390042, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q9BSC4	-	NP_001248321|NP_079170|NP_001248323	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3097876	104	201161	106618	128365	-	-	ADARB1	CENPV	ADAR2|DRABA2|DRADA2|RED1	3110013H01Rik|CENP-V|PRR6|p30	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.941461493	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.941461493, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q7Z7K6	-	NP_859067	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3099009	104	79050	106618	122508	-	-	ADARB1	NOC4L	ADAR2|DRABA2|DRADA2|RED1	NET49|NOC4|UTP19	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.966762156	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.966762156, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q9BVI4	-	NP_076983	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3100478	104	54665	106618	120094	-	RP11-324J2.1	ADARB1	RSBN1	ADAR2|DRABA2|DRADA2|RED1	ROSBIN	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.989505314	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.989505314, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q5VWQ0	-	NP_060834	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3101413	104	27067	106618	117978	-	-	ADARB1	STAU2	ADAR2|DRABA2|DRADA2|RED1	39K2|39K3	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.968918297	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.968918297, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q9NUL3	F8VPI7|A8K276|E9PH62|Q4LE57	NP_001157852|NP_001157853|NP_001157856|NP_001157857|NP_001157854|NP_001157855|NP_055208	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3101596	104	80135	106618	123133	-	RP11-118B23.1	ADARB1	RPF1	ADAR2|DRABA2|DRADA2|RED1	BXDC5	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999753549	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.999753549, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q9H9Y2	-	NP_079341	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3103638	104	9875	106618	115207	-	-	ADARB1	URB1	ADAR2|DRABA2|DRADA2|RED1	C21orf108|NPA1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.958802782	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.958802782, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	O60287	-	NP_055640	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3103688	104	84656	106618	124176	-	-	ADARB1	GLYR1	ADAR2|DRABA2|DRADA2|RED1	BM045|HIBDL|N-PAC|NP60	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.877122364	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.877122364, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q49A26	D3DUE7|D3DUE6	NP_001311027|NP_001295025|NP_001311025|NP_115958|NP_001311026	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3104275	104	9790	106618	115134	-	AL022344.1	ADARB1	BMS1	ADAR2|DRABA2|DRADA2|RED1	ACC|BMS1L	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.933790599	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.933790599, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q14692	-	NP_055568	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3105101	104	6838	106618	112705	-	-	ADARB1	SURF6	ADAR2|DRABA2|DRADA2|RED1	RRP14	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.95166041	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.95166041, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	O75683	-	NP_006744|NP_001265871	-	-	-	-	-	-	Homo sapiens	Homo sapiens
